"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39"
"11",114.530454617209,87.8459439565461,144.267474082376,16.2449751958498,109.29694930107,158.177398565674,96.4070259759458,54.686810878251,426.90206279531,770.612624830028,437.607113411756,318.61584435033,166.459391726917,139.209000554022,74.3438736909532,381.73550001171,87.7317541974093,309.79280766552,210.112861395641,819.122739369597,966.339501598254,145.109674234814,89.5042818245732,182.310572841308,145.902935344228,27.9774572817413,71.9105965185888,84.1508662709845,494.741986970516,68.4344700099608,99.1625757371118,390.130768551048,248.202072186717,71.8105732343195,26.8422252111446,158.98747609311,160.35907377399,45.2237036248891,69.2377732009065
"12",28.7925723898011,6.27471028261044,89.8897338513263,14.4399779518665,91.0807910842252,423.723697975926,196.319761987381,165.946184734003,844.885558819131,531.544681813451,413.59874309989,617.013177790026,260.640363361883,381.394522065814,81.3937237823367,847.977332087081,267.671372500259,623.059927192709,62.7827275086576,406.310882623808,763.29540398617,794.573513512794,4.13096685344184,167.599633246044,416.193165797591,111.909829126965,338.273316276219,526.390525184456,160.791145765418,92.8269543699468,13.3488082723035,174.572133787434,49.9400547659391,175.691887913092,36.4287342151248,461.156655802237,406.574111825206,128.133826937186,162.139089141363
"13",1.91950482598674,0,2.77437450158415,2.70749586597496,0,136.128427856519,166.521226685725,130.116894848252,102.860803431182,46.2028471432745,22.9170807522366,156.867757065261,210.264494812948,216.123562503962,119.206556090666,40.2133580165007,110.112303737565,166.187917383185,1.67420606689754,14.8980656962063,44.0466031856903,256.491153917753,0,0,20.1709127204002,115.519823614932,36.6890798564229,326.75602328627,0,2.03270702999883,9.53486305164536,0,5.99280657191269,86.4515638937438,185.978274677216,169.214740637111,374.644207755163,49.9345060858151,0
"14",238.658433364351,134.557676060424,210.297587220078,14.4399779518665,212.521845863192,170.639860270848,429.449479347395,341.949713997339,371.606948812074,282.303634838723,214.620280060629,205.671059263342,310.286146859385,298.759042284888,303.784449392343,364.251431308883,469.096318361658,257.678129740479,147.330133886983,147.897161275066,152.01449636037,232.175478775703,37.1787016809766,112.959000463635,20.8432764777469,26.172460037758,50.6309302018635,165.61606659715,163.147059989087,44.0419856499748,42.589054964016,126.501546222778,299.140928047975,37.6482616956626,20.1316689083585,365.392269617498,261.825213374347,30.1491357499261,0
"15",78.0598629234608,96.2122243333601,71.0239872405541,75.809884247299,85.0087383452769,2.87595270119407,0,5.02867226466676,4.16199782669523,13.9880179424592,10.9128955963032,2.09157009420348,4.38051030860308,1.27131507355271,5.7680591656774,7.57642977122477,6.26655387124352,0,27.205848587085,18.6903006006952,6.98299806602407,0,48.8831077657284,34.1503954890059,8.74072884550675,13.5374793298748,14.6756319425691,0,54.7750057003071,5.42055207999689,31.7828768388179,25.8063154294468,78.4058859825244,1.39438006280232,104.492948143384,2.78925396654579,4.25732054267231,48.0501851014447,222.612587253548
"16",99.1744160093149,91.3318941135519,48.828991227881,161.547253336506,91.0807910842252,205.151292685177,648.556356565453,756.815175832347,795.536156016888,991.877635919838,702.790476401923,803.860106205537,595.019316918586,631.843591555699,822.90977430331,821.751229032841,927.449972944042,772.455337244493,228.110576614789,542.01871742016,734.826258024687,680.054527359914,152.845773577348,154.990256450104,209.105128534815,142.594782274681,195.18590483617,349.136572826425,322.76024864267,100.280213479943,142.387288237904,200.378449216881,173.291990037809,147.107096625645,144.756285960101,448.14013729169,432.11803508124,152.629999734001,74.4963382541399
"17",14.0763687239028,25.7960311618429,5.54874900316829,31.5874517697079,12.1441054778967,2.87595270119407,3.50571003548894,9.42876049625017,28.5394136687673,30.5193118744565,10.9128955963032,10.4578504710174,7.30085051433847,13.9844658090799,11.5361183313548,43.710171757066,20.590105576943,7.52767570028366,0.837103033448769,91.5553855512314,100.984895108656,9.4125194098258,63.3414917527749,124.517595859914,114.301838748934,36.0999448796662,57.9687461731481,8.95221981606218,445.267788273464,128.738111899926,206.588699452316,245.41299967219,172.792589490149,16.0353707222267,43.139290517911,7.43801057745544,2.12866027133616,16.9588888593334,6.13499256210564
"18",33.2714169837702,23.0072710362383,62.1459888354849,6.31749035394158,12.1441054778967,124.624617051743,92.0248884315846,84.8588444662515,291.934418986765,222.112769752989,116.4042196939,225.889570173976,99.2915669950032,179.255425370933,88.4435738737202,273.91707634428,124.435855443264,243.780882293802,25.1130910034631,156.565126771041,259.445235837664,209.428556868624,10.3274171336046,63.0468839797032,59.8403744038539,4.51249310995827,135.749595468765,132.49285327772,74.8002766014947,16.9392252499903,20.3410411768434,87.5390699861626,62.4250684574239,15.3381806908255,7.66920720318418,82.7478676741917,120.624082042382,10.3637654140371,14.0228401419557
"19",0.63983494199558,2.09157009420348,0,0,0,0.958650900398022,0,0,0,0,0,0,2.19025515430154,0,0,0,0,0,0,0,0,0,0,0,73.9600133081341,42.4174352336078,40.3579878420651,0,0,0,0,0,1.49820164297817,121.311065463802,0,5.57850793309158,0,338.235616694483,20.1578327040614
"20",1.91950482598674,5.57752025120928,0,67.6873966493741,0,140.921682358509,5.25856505323341,13.8288487278336,119.508794737963,50.8655197907609,18.1881593271719,80.8740436425345,15.3317860801108,98.5269182003354,0,157.356618325438,0,74.6977050258917,16.7420606689754,86.9505288814949,242.256317521297,137.26590805996,33.7362293031084,122.41603306059,174.814576910135,316.777016319071,253.154651009318,143.235517056995,73.0333409337428,60.981210899965,73.7362742660575,57.6847050775869,43.9472481940264,962.122243333601,155.30144586448,5.57850793309158,0,617.115122381299,36.8099553726338
"21",59.5046496055889,15.3381806908255,26.6339952152078,0,18.216158216845,0,6.13499256210564,7.54300839700013,7.72942453529114,0,1.81881593271719,13.9438006280232,10.2211907200739,9.53486305164536,14.099700182767,6.99362748113056,0,8.10672767722856,11.7194424682828,7.31359588722855,0.537153697386467,7.84376617485483,4.81946132901548,0,0,0,0,0,0,0,4.4496027574345,0,12.4850136914848,2.09157009420348,0,5.57850793309158,0,14.1324073827778,0
"22",57.5851447796022,73.9021433285229,56.5972398323166,383.561914346453,41.2899586248488,197.482085481993,NA,163.43184860167,277.070141034282,176.757681272894,129.135931222921,340.228735323766,197.853048938573,186.883315812249,152.533120159025,285.573122146165,255.138264757772,254.20381787881,75.7578245271136,170.921444623749,266.428233903688,287.866218617172,159.042223857511,91.9433724704004,125.059658866481,285.189564549363,154.827916994104,214.853275585492,290.955406623137,145.677337149916,214.852247430409,280.833432614568,221.73384316077,296.305763345493,585.735700143192,188.739518402932,184.483890182467,416.434937545854,24.5399702484226
"23",159.958735498895,239.833370801999,82.6763601472076,361.901947418654,91.0807910842252,645.172055967869,718.670557275232,467.666520614008,529.762866226493,527.305888497555,309.198708561923,583.548056282771,681.899438039213,492.634591001677,492.207715471139,568.232232841858,664.254710351814,393.176292345585,497.239201868569,266.539939001218,726.76895256389,702.801449266993,285.725207363061,278.457070910356,328.113513585177,345.656972222804,466.685095773699,564.885070393523,253.849757600348,230.373463399868,262.526562688636,238.328913083714,332.101364193495,343.017495449371,201.316689083585,120.867671883651,681.17128682757,302.433517991446,186.679059389786
"24",59.5046496055889,127.585775746412,64.920363337069,154.327264360573,103.224896562122,596.28086004757,353.20028607551,229.433172075421,622.515960649986,780.78572878818,456.522799112015,388.334847490446,234.357301510265,144.92991838501,103.18416951934,667.308622157874,207.691499732643,268.101065325487,329.40004366209,534.975995454681,642.972975771601,729.470254261499,131.502444834565,220.13870322913,131.783296439948,164.254749202481,151.159009008462,638.293272885233,313.336591747993,169.392252499903,143.02294577468,231.75083268013,283.659511070534,467.117321038777,204.192641784779,645.247417594259,107.852120414365,172.41537006989,86.7663233783512
"25",65.9029990255447,26.4932211932441,56.5972398323166,2.70749586597496,0,0,0,1.88575209925003,0,0,0,0,0.730085051433847,0,0,6.41082519103635,0,0,25.5316425201874,72.594211028787,0,0,10.3274171336046,0,2.01709127204002,0,0,0,0,0,0,0,59.9280657191269,0,2.87595270119407,0,0,0,49.0799404968451
"26",197.708997076634,179.177838070098,175.340468500118,198.549696838164,115.369002040019,77.6507229322398,131.464126330835,89.2589326978349,43.4036916212502,64.8535377332202,43.6515823852126,88.5431339879473,73.7385901948186,50.8526029421086,109.593124147871,35.550939695747,141.445073093782,55.0099378097652,76.1763760438379,49.5699276801046,42.9722957909174,68.240765721237,112.913093994077,48.3359443844391,66.5640119773207,143.497280896673,81.4497572812588,88.6269761790156,60.6647912594799,68.4344700099608,72.4649591925048,57.1786988926958,121.853733628891,90.6347040821508,200.358038183187,106.921402050922,59.6024875974124,117.770061523149,49.0799404968451
"27",0,0,0,11.7324820858915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75190540238813,5.57850793309158,0,0,0
"28",20.4747181438586,16.7325607536278,43.2802422247127,15.3424765738581,0,34.5114324143288,49.0799404968451,60.9726512090844,16.0534201886816,17.3790525951766,4.7289214250647,27.8876012560464,40.8847628802954,31.7828768388179,50.6307415653906,16.9012664127322,65.3512046572539,20.8458711700163,39.3438425720921,43.0689535581237,15.5774572242075,31.3750646994193,10.3274171336046,0,24.8774590218269,29.7824545257246,22.0134479138537,25.0662154849741,15.3134424538493,9.48596613999456,6.35657536776357,5.06006184891113,37.4550410744543,26.4932211932441,24.9249234103486,50.2065713978242,30.5107972224849,28.2648147655557,16.6521226685725
"29",273.849355174108,320.010224413132,196.980589612474,98.3723497970904,30.3602636947417,6.71055630278616,89.3956059049679,128.859726782086,85.6182410063018,161.074146004076,106.218850470684,64.8386729203079,56.9466340118401,44.496027574345,127.538197107756,129.96491069101,213.958053603886,102.492199919247,285.870685922754,182.298149337215,262.668158021982,32.9438179343903,134.944917212433,215.410186930652,44.3760079848804,0,41.8255510363221,11.6378857608808,381.658104234398,43.3644166399751,128.402822428824,201.390461586663,568.317823236387,8.36628037681392,51.7671486214932,55.7850793309158,29.8012437987062,0,0
"30",182.35295846874,158.959327159464,149.816223085544,110.104831882982,127.513107517915,281.843364717019,269.063245223776,231.318924174671,236.044733885429,206.429234484171,185.519225137154,299.094523471098,325.617932939496,202.139096694882,192.909534318767,218.55085878533,246.18604494171,214.828283446557,283.359376822408,170.921444623749,200.895482822539,243.941128037985,140.452873017023,73.5546979763204,54.4614643450805,66.7848980273825,50.6309302018635,246.18604494171,265.040350162776,79.9531431799542,95.98428805323,109.803342121372,301.138530238613,102.48693461597,138.045729657315,270.557634754941,151.134879264867,53.7031480545558,148.99267650828
"31",218.183715220493,377.179806988027,215.846336223247,656.116498187933,145.72926573476,458.235130390255,440.843036962734,336.921041732673,462.57632988127,492.123903975612,374.676082139742,504.068392703039,478.935793740604,521.239180156613,269.816989861132,568.815035131952,374.202788311399,448.18623015535,296.334473840864,430.418661659487,577.440224690452,427.485256529588,672.659102635446,415.058652866379,406.780073194737,552.329156658893,419.723073557478,538.923632926943,824.569978284193,569.157968399674,500.262481442993,0,474.929920824081,424.588729123306,492.746562804584,442.561629358598,425.732054267231,524.783394147151,403.156654081228
"32",24.9535627378276,11.1550405024186,39.9509928228117,32.4899503916996,12.1441054778967,19.1730180079604,93.7777434493291,96.801941094835,66.5919652271236,82.2325903283968,60.0209257796673,81.5712336739357,64.9775695776124,60.387465993754,102.543274056487,58.2802290094213,152.187736873057,99.0178880575774,49.8076304902017,61.7592541588188,68.2185195680813,62.7501293988387,9.63892265803096,0,23.5327315071336,19.8549696838164,22.0134479138537,40.2849891722798,0,13.5513801999922,0,0,15.9808175251005,23.7044610676394,63.2709594262695,39.979306853823,40.444545155387,21.6696913202594,71.8670557275232
"33",94.0557364733503,41.1342118526684,113.74935456495,0,108.082538753281,0,11.393557615339,23.2576092240837,1.78371335429795,13.1402592792799,10.9128955963032,0,5.11059536003693,6.99223290453993,33.9674595312114,0,39.3897671906736,0,38.5067395386434,23.0242833486825,8.59445915818347,8.62814279234031,17.212361889341,0,0,0,1.46756319425691,0,35.3387133550369,0,5.08526029421086,0,35.4574388838168,0,7.66920720318418,4.64875661090965,2.12866027133616,0,44.6978029524839
"34",97.8947461253237,56.4723925434939,57.7069896329502,17.1474738178414,0,4.79325450199011,0,3.14292016541672,0,1.27163799476902,1.81881593271719,0,1.46017010286769,0,8.33164101708958,0,0,0,38.088188021919,22.2116615834348,2.68576848693233,0,12.3929005603255,15.7617209949258,8.06836508816008,0,0,0,33.571777687285,0.677569009999612,13.9844658090799,0,77.4070848872056,6.9719003140116,0.958650900398022,3.71900528872772,0,5.65296295311114,21.9106877218059
"35",256.573811740228,232.861470487987,275.772825457464,129.057302944807,303.602636947417,17.2557162071644,18.4049776863169,20.114689058667,4.75656894479455,11.0208626213315,5.45644779815158,26.4932211932441,18.2521262858462,14.6201233458562,21.7904457370035,42.5445671768776,18.7996616137306,10.4229355850081,93.3369882295377,46.5903145408633,77.3501324236512,22.746921907079,114.978577420798,91.9433724704004,22.8603677497869,32.4899503916996,63.1052173530473,8.05699783445596,178.460502442936,90.794247339948,102.97652095777,0,251.198475472674,23.7044610676394,147.632238661295,8.36776189963737,4.96687396645103,40.5129011639632,201.578327040614
"36",87.0175521113989,105.972884772976,87.1153593497422,129.057302944807,145.72926573476,191.730180079604,87.6427508872234,71.0299957384179,99.8879478406855,60.6147444173234,54.5644779815158,100.395364521767,103.672077303606,76.2789044131629,51.9125324910966,105.487214507053,36.7041012458549,65.4328733947734,53.1560426239968,31.9631227664062,87.0188989766076,134.912778207503,88.8157873489995,78.8086049746289,70.5981945214007,94.7623553091238,103.463205195112,187.996616137306,104.249204397359,105.02319654994,98.5269182003354,0,158.309973608027,108.06445486718,116.955409848559,108.780904695286,112.109440957038,110.232777585667,59.5970706033119
"37",1.27966988399116,1.39438006280232,1.66462470095049,2.70749586597496,0,0,0,3.77150419850007,0,0,0,0,0,0,0,0,0,2.89525988472449,0,0,0,0,0,0,0,1.80499724398331,0,0,0,0,4.4496027574345,0,0,3.4859501570058,2.87595270119407,2.78925396654579,0,2.82648147655557,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",72.9411833874961,30.676361381651,140.383349780158,29.7824545257246,54.6484746505351,0,0,17.6003529263336,0,23.3133632374321,14.5505274617375,2.78876012560464,1.46017010286769,6.35657536776357,12.1770137942079,5.82802290094213,13.4283297240933,0,40.1809456055409,50.111675523603,25.2462237771639,2.35312985245645,27.5397790229456,15.7617209949258,0,0.902498621991655,0,0,21.7922065689394,1.35513801999922,13.3488082723035,33.3964082028135,67.9184744816772,0.69719003140116,26.8422252111446,9.29751322181929,7.09553423778719,0,2.6292825266167
"40",145.882366774992,107.367264835779,51.0484908291483,18.0499724398331,48.5764219115868,20.1316689083585,27.1692527750393,18.228936959417,23.7828447239727,77.9937970125001,34.5575027216267,35.5566916014591,26.2830618516185,30.5115617652652,44.2217869368601,15.7356618325438,63.5607606940415,45.166054201702,101.708018564025,83.1582939770061,48.8809864621685,24.31567514205,60.5875138504803,42.0312559864688,36.3076428967204,7.21998897593324,38.8904246478082,2.68566594481865,110.727968512449,15.5840872299911,33.0541919123706,47.5645813797646,228.226050280342,6.27471028261044,14.3797635059703,12.0867671883651,6.38598081400847,10.3637654140371,0
"41",672.466524037355,836.628037681392,680.276627788433,533.376685597068,479.692166376919,442.896715983886,908.855326700507,612.869432256261,706.945059420089,637.09063537928,471.073326573753,937.72059223456,743.95666741109,628.665303871818,618.464121653188,731.999676358332,1130.66536276865,690.809008495262,704.422202647139,569.647857438579,918.532822530859,868.30491555643,681.609530817903,634.671965395678,523.099003215712,291.507054903305,565.011829788912,647.245492701295,947.666496470905,614.555092069648,576.541385856156,723.082838209401,1101.67760813662,332.559644978353,534.927202422096,741.94155510118,618.730585535043,358.020987030372,269.063245223776
"42",193.869987424661,244.713701021807,170.346594397267,351.974462576745,224.665951341089,281.843364717019,182.296921845425,263.376709861921,486.953745723342,778.666332130231,694.787686297967,459.448230693364,292.034020573539,296.216412137783,325.574895129347,635.837298492787,475.362872232902,407.073539792263,438.641989527155,455.880810303913,877.709141529487,458.860321229008,253.365967011099,557.964923220373,775.907775978061,542.401671816985,555.472669026242,341.079574991969,654.355175624099,292.032243309833,354.696905521207,588.485193028365,354.574388838168,336.74278516676,372.915200254831,272.417137399305,256.858339407896,570.00709777204,219.106877218059
"43",0.63983494199558,347.200635637778,3.32924940190098,411.539371628195,510.052430071661,251.166535904282,563.542888204847,614.755184355511,1084.49771941316,1637.8697372625,762.083875808504,617.013177790026,531.501917443841,450.681193574437,589.623825824801,1069.44220232288,844.194328654663,672.85839720997,1290.812877578,1489.80656962063,2481.65008192548,441.604035644327,826.193370688368,832.218868532082,887.520159697609,977.406007616962,1097.00348770704,296.318475911658,1077.24177877271,779.204361499553,679.517906813926,1536.23477732942,1126.14823497193,326.982124727144,454.400526788663,427.685608203688,449.856870675708,1146.60931898938,503.069390092663
"44",89.5768918793812,42.5285919154707,105.981105960514,17.1474738178414,36.4323164336901,22.0489707091545,109.553438609029,66.6299075068345,15.4588490705823,52.9849164487093,27.2822389907579,15.3381806908255,43.8051030860308,30.5115617652652,91.0071557251324,17.4840687028264,100.264861939896,35.9012225705836,60.2714184083113,81.2621765247616,37.6007588170527,27.4531816119919,26.1627900717983,10.5078139966172,3.36181878673337,0.902498621991655,11.0067239569269,26.8566594481865,31.2158634636159,3.38784504999806,10.8061781251981,14.1681731769512,96.8837062459218,23.7044610676394,21.0903198087565,85.5371216407375,40.444545155387,6.59512344529633,37.6863828815061
"45",53.1063001856331,59.2611526690986,64.920363337069,166.059746446465,206.449793124244,466.862988493837,561.790033187102,708.414205284929,513.709446037811,518.404422534172,467.435694708318,679.06309058473,608.160847844395,441.781988059568,919.68498919412,484.308703068291,1198.70223337073,626.534239054379,228.529128131514,293.356457254389,389.973584302575,636.129436780727,46.8176243390075,161.294944848074,135.145115226681,221.112162387955,266.36271975763,632.02671901399,127.80834663405,132.803525959924,108.697438788757,124.983527668105,46.4442509323234,213.340149608755,278.008761115427,595.970597518617,676.913966284897,202.564505819816,301.491063052049
"46",264.251831044175,246.805271116011,229.718208731167,83.0298732232323,121.441054778967,165.846605768858,186.679059389786,265.262461961171,133.183930454247,153.020438703872,107.310140030314,155.473377002459,188.361943269933,172.263192466393,302.502658466637,117.726062599031,487.000757993782,179.506112852918,277.499655588267,154.398135397047,182.632257111399,168.640972759379,132.879433785712,127.669940058899,92.1138347564943,103.78734152904,152.626572202719,161.139956689119,204.375558903296,132.125956949924,171.627534929617,125.489533852996,180.7829982527,111.550405024186,121.748664350549,180.371756503294,140.491577908186,114.001419554408,202.454754549486
"47",332.714169837702,353.475345920388,230.273083631484,148.009774006631,230.738004080037,68.0642139282596,79.7549033073733,66.6299075068345,54.105971747038,77.1460383493207,40.0139505197782,51.5920623236858,86.8801211206278,69.286671508623,110.234019610724,59.4458335896098,142.340295075389,37.6383785014183,231.877540265309,146.271917744571,127.305426280593,81.5751682184902,141.141367492596,42.5566466862996,34.2905516246803,32.4899503916996,30.8188270793952,102.055305903109,213.799215797973,99.6026444699429,107.426123715204,105.249286457352,436.975479201967,67.6274330459125,140.921682358509,110.64040733965,67.4075752589783,74.43067888263,121.823423733241
"48",42.8689411137039,29.9791713502499,53.8228653307324,1.80499724398331,12.1441054778967,0,0,0,0,1.27163799476902,0,0,0,0,0,0,0,0,7.9524788177633,6.23010020023172,0,0,16.5238674137674,0,0,0,0,0,0,0,0,0,15.9808175251005,0,0,0,0,0,0
"49",53.7461351276287,172.205937756086,67.1398629383363,113.714826370949,510.052430071661,64.2296103266675,12.2699851242113,4.40008823158341,38.0525515583564,20.770087247894,32.7386867889095,7.66909034541276,9.49110566864002,19.7053836400671,2.56358185141218,43.1273694669718,1.79044396321244,12.7391434927877,19.6719212860461,240.806916435044,135.36273174139,51.7688567540419,309.822514008138,304.726605901899,207.088037262775,152.52226711659,146.022537828563,55.5037628595855,796.887986156081,395.700301839773,384.572809749696,618.33955793694,544.346596948736,71.1133832029183,89.1545337370161,36.2603015650952,9.93374793290206,72.5463578982596,273.445382768137
"50",42.2291061717083,105.275694741575,42.7253673243959,177.792228532356,218.593898602141,139.963031458111,124.452706259857,105.602117558002,113.56308355697,82.2325903283968,58.2021098469502,105.275694741575,103.672077303606,95.3486305164536,81.3937237823367,89.1687503844147,123.540633461658,121.021863181483,16.323509152251,66.3641108285553,86.4817452792212,120.793999092764,209.99081504996,76.1816514754747,231.965496284602,197.647198216172,144.554974634306,157.559068762694,232.057551031409,144.322199129917,203.410411768434,245.41299967219,234.718257399914,166.628417504877,440.97941418309,124.586677172379,100.047032752799,342.946419155409,527.609360341085
"51",140.763687239028,138.740816248831,107.645730661465,28.879955903733,48.5764219115868,6.71055630278616,3.50571003548894,11.9430966285835,0,8.90146596338316,7.27526373086877,0.69719003140116,1.46017010286769,3.81394522065814,5.7680591656774,9.90763893160163,3.58088792642487,4.63241581555918,75.7578245271136,83.4291678987553,54.2525234360332,1.56875323497097,27.5397790229456,52.539069983086,27.5669140512136,4.51249310995827,1.46756319425691,0,114.85081840387,54.2055207999689,41.9533974272396,73.3708968092114,147.32316155952,3.4859501570058,11.5038108047763,1.85950264436386,0,5.65296295311114,0.876427508872234
"52",12.7966988399116,11.1550405024186,15.5364972088712,0,12.1441054778967,0,0,6.28584033083344,0,10.5969832897419,5.45644779815158,1.39438006280232,0.730085051433847,0,7.04985009138349,5.82802290094213,10.7426637792746,1.73715593083469,20.9275758362192,7.58446980897775,8.59445915818347,1.56875323497097,4.81946132901548,15.7617209949258,1.34472751469335,0,0.733781597128457,0,10.6016140065111,0,0,5.56606803380224,19.9760219063756,0,0,0,0,0,0
